"sku","title","weight","length","updated_at"
"00220","Elixir Gardens Capillary Matting Seed Tray Irrigation Fabric","1.6","0.36","2022-09-27 10:47:04"
"00221","Elixir Gardens 80cm x 2m Capillary Matting Seed Tray Irrigation","2.12","0.3","2022-09-27 10:47:04"
"00222","80cm x 3m Capillary Matting Moisture System","3.16","0.36","2022-09-27 10:47:04"
"00223","80cm x 50m Capillary Matting Moisture System","3.68","0.36","2022-09-27 10:47:04"
"00224","80cm x 5m Capillary Matting Moisture System","4.2","0.36","2022-09-27 10:47:04"
"00225","80cm x 7m Capillary Matting Moisture System","5.8","0.36","2022-09-27 10:47:04"
"00226","Elixir Bumper Crop | High Phosphorus Fertiliser | NPK 10-52-10 | 1kg Bag","1.1","0.26","2022-09-27 10:47:04"
"00227","Elixir Gardens Nitrate of Garden Fertiliser Chalk 10kg Bag 27-0-0 | Treats over 330sqm","10","0.26","2022-09-27 10:47:04"
"00228","Nitrate of Chalk | High Nitrogen Fertiliser | Acidic Soil Improver | 1kg Bag","1","0.26","2022-09-27 10:47:04"
"00229","Nitrate of Chalk 3kg Tub 27-0-0","3","0.3","2022-09-27 10:47:04"
"00230","Nitrate of Chalk | 25kg Bag | N.P.K 27-0-0 | Treats 500m²","25","0.6","2022-09-27 10:47:04"
"00231","Chempak Soluble Zinc Sulphate 1Kg Fertilizer. ","1","0.26","2022-09-27 10:47:04"
"00232","Chempak Soluble Zinc Sulphate 500gms Fertilizer. ","0.5","0","2022-09-27 10:47:04"
"00233","Elixir Gardens Chicken Manure Pellets 20Kg Fertilizer | Treats 200 sq.m","20","0.6","2022-09-27 10:47:04"
"00234","10kg Citric Acid | Fine Food Grade | Bath Bombs, Descaling, Cleaning","10.6","0.45","2022-09-27 10:47:04"
"00235","1kg Anhydrous Citric Acid | Fine Food Grade | Bath Bombs, Descaling, Home Brew","1.06","0.26","2022-09-27 10:47:04"
"00236","25kg Citric Acid | Food Grade | Bath Bombs, Anhydrous Descaler, Home Brew","25","0.6","2022-09-27 10:47:04"
"00237","2Kg CITRIC ACID     FOR BATH BOMBS, DE SCALING ETC","2.12","0.3","2022-09-27 10:47:04"
"00238","500g Citric Acid | Fine Food Grade | Home Brew &amp; Wine Making","0.53","0","2022-09-27 10:47:04"
"00239","5kg Anhydrous Citric Acid | Food Grade | Descaler, Bath Bombs, Home Brew","5.3","0.4","2022-09-27 10:47:04"
"00240","100 x Clear 500g Polythene/Plastic Bags 6&quot;x10&quot; STRONG!!","0.85","0","2022-09-27 10:47:04"
"00241","50 x Clear 500g Polythene/Plastic Bags 6&quot;x10&quot; STRONG!!","0.425","0.26","2022-09-27 10:47:04"
"00242","1m x 10m Clear Polythene Sheeting Garden Cover 500g 125mu","1.0625","0","2022-09-27 10:47:04"
"00243","Elixir Gardens 1m x 5m Clear Polythene Sheeting Garden Cover 500g 125mu","0.53125","0.26","2022-09-27 10:47:04"
"00244","1.5 x 10mt Cloche Film/Polythene/Plastic UVI Treated ","0.82","0","2022-09-27 10:47:04"
"00245","1.5 x 15mt Cloche Film/Polythene/Plastic UVI Treated ","1.23","0","2022-09-27 10:47:04"
"00246","1.5 x 5mt Cloche Film/Polythene/Plastic UVI Treated ","0.41","0.26","2022-09-27 10:47:04"
"00247","CLEAR POLYTHENE SHEETING /PLASTIC COVERS 2m x 10m UVI FOR OUTDOOR GARDEN USE","4.228","1","2022-09-27 10:47:04"
"00248","2m x 5m 500g Clear Polythene Plastic Greenhouse Sheeting Heavy Duty Building","1.175","0","2022-09-27 10:47:04"
"00249","2m x 100m Black and White Co-Extruded Polythene Sheeting Garden Cover 360g 90mu","22.3","1","2022-09-27 10:47:04"
"00250","1 x Coir Compost Organic Blocks Expands to 10-11lts","0.75","0.26","2022-09-27 10:47:04"
"00251","10 x70lt Coir Compost Organic Blocks Makes up to 700lts","44.5","0","2022-09-27 10:47:04"
"00252","Coir Compost Blocks | 70 Litre x 10 with Fertiliser | Makes up to 700 Litres","46.5","0","2022-09-27 10:47:04"
"00253","10 x70lt Coir Compost Organic Blocks Makes up to 700lts","44.5","0","2022-09-27 10:47:04"
"00254","15 x Coir Compost Organic Blocks Expands to 150-165lts","11.25","0","2022-09-27 10:47:04"
"00255","25 x Coir Compost Organic Blocks Expands to 250-275lts","18.75","0","2022-09-27 10:47:04"
"00256","2 x Coir wormery bedding block Expands to 20-22lts","1.4","0","2022-09-27 10:47:04"
"00257","2 x Coir Compost Organic Blocks Expands to 20-22lts","1.4","0","2022-09-27 10:47:04"
"00258","3 x Coir Compost Organic Blocks Expands to 30-33lts","2.25","0","2022-09-27 10:47:04"
"00259","Elixir Gardens « 70Lt Coir Compost Blocks","15","0.26","2022-09-27 10:47:04"
"00260","Elixir Coir Compost Organic Blocks x 4 (Expands to 40-44lts)","3","0.26","2022-09-27 10:47:04"
"00261","5 x Coir Compost Organic Blocks Expands to 50-55lts","3.75","0.26","2022-09-27 10:47:04"
"00262","5 x 70lt Coir Compost Organic Blocks Makes up to 350lts","25","0.26","2022-09-27 10:47:04"
"00263","5 x 70lt Coir Compost Blocks Makes up to 350lts+ Soluble Fertiliser- 10-52-10+TE","26","0.26","2022-09-27 10:47:04"
"00264","6 x 70lt Coir Compost Organic Blocks Makes up to 420lts","25","0.26","2022-09-27 10:47:04"
"00265","6 x 70lt Coir Compost Blocks Makes up to 420lts+ Soluble Fertiliser- 10-52-10+TE","29","0.26","2022-09-27 10:47:04"
"00266","Elixir Gardens 70Lt Coir Compost Blocks","36","0.26","2022-09-27 10:47:04"
"00267","7 x 70lt Coir Compost Organic Blocks Makes up to 490lts","35","0.26","2022-09-27 10:47:04"
"00268","Organic Fertilizer for Coir Blocks for 2 Blocks","0.1","0","2022-09-27 10:47:04"
"00269","Elixir Gardens ® Organic Fertilizer for Coir Blocks for 4 Blocks","0.1","0","2022-09-27 10:47:04"
"00270","Elixir Organic Fertilizer for Coir Block x 1 (60-70lts)","0.12","0","2022-09-27 10:47:04"
"00271","Organic Fertilizer for Coir Blocks for 12 Blocks","0.24","0","2022-09-27 10:47:04"
"00272","Elixir Gardens ® 30 FYBA CABBAGE/BRASSICAR COLLARS x 1","0.125","0","2022-09-27 10:47:04"
"00273","Elixir Gardens ® 30 FYBA CABBAGE/BRASSICAR COLLARS x 2","0.25","0","2022-09-27 10:47:04"
"00274","Compost Activator/Maker 10Kg Bag","10","0.45","2022-09-27 10:47:04"
"00275","Elixir Gardens Compost Activator/Maker 1Kg Bag | Treats over 7sqm","1","0.26","2022-09-27 10:47:04"
"00276","Elixir Gardens ® Compost Activator/Maker 2.5Kg Bag","2.5","0.3","2022-09-27 10:47:04"
"00277","Elixir Gardens Compost Activator/Maker 25Kg Bag | Treats over 180sqm","25","0.6","2022-09-27 10:47:04"
"00278","2 x 1kg Complete Compost Multi-Purpose Base | 5.5-4-5 + Mg","2.1","0.3","2022-09-27 10:47:04"
"00279","25Kg Complete Compost Potting Base Mix ","25","0.6","2022-09-27 10:47:04"
"00280","Elixir 2.5Kg Controlled Release Fertilizer 12 M","2.5","0.3","2022-09-27 10:47:04"
"00281","Elixir 500g Controlled Release Fertilizer 12 M","0.5","0","2022-09-27 10:47:04"
"00282","DEAD FAST SUPER STRONG/SUPER STRENGH WEED KILLER     BUCKET DEAL","2.2","0","2022-09-27 10:47:04"
"00283","Dead Sea Bath Salt | 10kg","10","0.45","2022-09-27 10:47:04"
"00284","Dead Sea Bath Salt | 1kg x 10","10","0.45","2022-09-27 10:47:04"
"00285","Dead Sea Bath Salt | 12.5kg","12.5","0.26","2022-09-27 10:47:04"
"00286","Dead Sea Bath Salt Coarse Grade | 1kg","1","0.26","2022-09-27 10:47:04"
"00287","Dead Sea Bath Salts | 25kg Bag","25","0.6","2022-09-27 10:47:04"
"00288","Dead Sea Bath Salt | 1kg x 2","2.1","0.3","2022-09-27 10:47:04"
"00289","Dead Sea Bath Salt | 500g x 2","1","0.26","2022-09-27 10:47:04"
"00290","Organic Dead Sea Bath/Spa Salt | Extra Magnesium | 3kg","3","0.3","2022-09-27 10:47:04"
"00291","Dead Sea Bath Salt | 500g x 3","1.5","0.3","2022-09-27 10:47:04"
"00292","Dead Sea Bath Salt | 500g x 4","2.1","0.3","2022-09-27 10:47:04"
"00293","Dead Sea Bathing Salt (Coarse) | 100% Organic Bath Salts | 500g","0.535","0","2022-09-27 10:47:04"
"00294","Dead Sea Bath Salt | 5kg","5","0.4","2022-09-27 10:47:04"
"00295","Dead Sea Bath Salt | 500g x 8","4","0.26","2022-09-27 10:47:04"
"00296","Elixir Gardens | Dead Sea Bath Salt | 10kg","10","0.26","2022-09-27 10:47:04"
"00297","RESOLVA DEEP ROOT AND WEED KILLER ULTRA STRONG | 200ML","0.247","0.26","2022-09-27 10:47:04"
"00298","GROWING SUCCESS DEEP ROOT AND WEED KILLER ULTRA STRONG    LARGE 400ML","0.493","0.26","2022-09-27 10:47:04"
"00299","Elixir Gardens Dried Blood Multi-Purpose Plant Food Fertiliser 12-0-0 10kg Bag | Treats over 280sqm","10","0.45","2022-09-27 10:47:04"
"00300","Dried Blood Organic Nitrogen Plant Fertiliser 12-0-0 3kg","3","0.3","2022-09-27 10:47:04"
"00301","Dried Blood Organic Nitrogen Plant Fertiliser | 12-0-0 | 25kg | Coverage of over 700m²","25","0.6","2022-09-27 10:47:04"
"00302","Elixir Easy2Grow 2 pot Auto grow System Including Water Tank this kit system is black","0.42","0.26","2022-09-27 10:47:04"
"00303","Elixir Easy2Grow 4 pot Auto grow System Including Water Tank","0.84","0.26","2022-09-27 10:47:04"
"00304","Elixir Easy 2 Grow 2 Pot Extension for Garland Easy2Grow Kit Autopot","1.95","0.26","2022-09-27 10:47:04"
"00305","12 X NEW 1/2 DOZ EGG CARTONS/BOXES POULTRY HENS DUCKS","0.288","0.26","2022-09-27 10:47:04"
"00306","130 X NEW 1/2 DOZ EGG FREE RANGE PRINTED CARTONS/BOXES POULTRY HENS DUCKS","3.12","0.26","2022-09-27 10:47:04"
"00307","24 X NEW 1/2 DOZ EGG CARTONS/BOXES POULTRY HENS DUCKS","0.576","0.26","2022-09-27 10:47:04"
"00308","260 X NEW 1/2 DOZ EGG FREE RANGE PRINTED CARTONS/BOXES POULTRY HENS DUCKS","7.2","0.26","2022-09-27 10:47:04"
"00309","Elixir NEW 1/2 DOZ EGG FREE RANGE PRINTED CARTONS/BOXES POULTRY HENS DUCKS x 36","0.864","0.26","2022-09-27 10:47:04"
"00310","600 X NEW 1/2 DOZ EGG CARTONS/BOXES POULTRY HENS DUCKS","14.4","1.5","2022-09-27 10:47:04"
"00311","Elixir NEW 1/2 DOZ EGG CARTONS/BOXES BLUE COLOURED x 42","1.008","0.26","2022-09-27 10:47:04"
"00312","462 X NEW 1/2 DOZ EGG CARTONS/BOXES  BLUE COLOURED","11.088","0.26","2022-09-27 10:47:04"
"00313","231 X NEW 1/2 DOZ EGG CARTONS/BOXES  COFFEE COLOURED","5.544","0.26","2022-09-27 10:47:04"
"00314","140 x Greys Egg Trays Holds 30 Eggs ","10.388","1.8","2022-09-27 10:47:04"
"00315","40 x Greys Egg Trays Holds 30 Eggs ","2.968","0.26","2022-09-27 10:47:04"
"00316","10 x Greys Egg Trays Holds 30 Eggs ","0.742","0.26","2022-09-27 10:47:04"
"00317","280 x Greys Egg Trays Holds 30 Eggs ","20.776","0.26","2022-09-27 10:47:04"
"00318","20 x Greys Egg Trays Holds 30 Eggs ","1.399","0.26","2022-09-27 10:47:04"
"00319","Elixir Gardens 10KG Pure Epsom Salt 100% Organic Finest Grade","10","0.45","2022-09-27 10:47:04"
"00320","1KG Magnesium Sulphate Epsom Salt","1","0.26","2022-09-27 10:47:04"
"00321","Elixir Gardens Epsom Salts (Magnesium Sulpate) Organic Medical Grade | 200g","0.2","0","2022-09-27 10:47:04"
"00322","Epsom Bath Salts 25KG Pharmaceutical Grade Magnesium Sulphate Finest Quality Spa","25","0.6","2022-09-27 10:47:04"
"00323","Elixir Gardens Epsom Salts (Magnesium Sulpate) Organic Medical Grade | 2 x 1kg","2.1","0.3","2022-09-27 10:47:04"
"00324","Epsom Salts 2 X 500g Magnesium Sulphate Finest Organic Medical Grade Bath Salt","1","0.26","2022-09-27 10:47:04"
"00325","Epsom Salts 3 X 500g (Magnesium Sulphate) 100% Organic/Medical and Pure","1.5","0.3","2022-09-27 10:47:04"
"00326","Elixir Gardens Epsom Salts (Magnesium Sulpate) Organic Medical Grade | 500g","0.5","0","2022-09-27 10:47:04"
"00327","Epsom Salts 5kg 100% Organic (Magnesium Sulphate) Finest Quality Medical Grade","5","0.4","2022-09-27 10:47:04"
"00328","10x EZ Bait Station | Rodent Rat Mouse Bait Station","5.35","0.26","2022-09-27 10:47:04"
"00329","EZ Bait Station | Rodent Rat Mouse Bait Station","0.535","0.26","2022-09-27 10:47:04"
"00330","EZ Baiter | Rat Mouse Rodent Box Poison Bait Station Box / Trap + 10 x 40g Roban","1.6","0.26","2022-09-27 10:47:04"
"00331","2x EZ Bait Station | Rodent Rat Mouse Bait Station","1.07","0.26","2022-09-27 10:47:04"
"00332","2xEZ Baiter | Rat Mouse Rodent Box Poison Bait Station Box/Trap + 20 x 40g Roban","1.87","0.26","2022-09-27 10:47:04"
"00333","Elixir 3x EZ Baiter | Rat Mouse Rodent Box Poison Bait Station + 30 x 40g Roban Sachets","2.81","0.26","2022-09-27 10:47:04"
"00334","4x EZ Bait Station | Rodent Rat Mouse Bait Station","2.14","0.36","2022-09-27 10:47:04"
"00335","4 x EZ Baiter | Rat Mouse Rodent Box Poison Bait Station Box/Trap + 10x40g Roban","2.54","0.36","2022-09-27 10:47:04"
"00336","6x EZ Bait Station + FREE Ratatak Bait | Rodent Rat Mouse Bait Station","3.21","0.26","2022-09-27 10:47:04"
"00337","Elixir PelGar E-Z Baiter | Multi Purpose Rat Poison Station | Multiple Bait Types x 8","4.28","0.26","2022-09-27 10:47:04"
"00338","Elixir Gardens ® 1.5mt x 100mt Garden Frost Protection Fleece","2.625","1.5","2022-09-27 10:47:04"
"00339","1.5m x 10m Wide Garden Cold Frost Wind Fleece for Winter Plant Protection","0.255","0.26","2022-09-27 10:47:04"
"00340","Elixir Gardens ® 1.5M Wide Garden Cold/Frost/Wind Fleece for Winter Plant Protection | 1.5m x 10m","0.255","0.26","2022-09-27 10:47:04"
"00341","2m x 100m Wide Frost Fleece Plant Protection | Winter Cold Weather Cover","8.5","0","2022-09-27 10:47:04"
"00342","2mt x 100mt Garden Frost Fleece + 50 PEGS   BARGAIN!!! ","1.36","0.26","2022-09-27 10:47:04"
"00343","2m x 10m Garden Frost Fleece","0.35","0.26","2022-09-27 10:47:04"
"00344","Elixir Gardens 3m x 10m Garden Frost Fleece Cold Protection for Plants","0.525","0.26","2022-09-27 10:47:04"
"00345","3m x 250m Garden Cold Frost Wind Fleece for Winter Plant Protection","13.125","1.6","2022-09-27 10:47:04"
"00346","3mt x 5mt Garden Frost Fleece  LOOK BARGAIN!! FREE DEL","0.2625","0.26","2022-09-27 10:47:04"
"00347","Elixir Gardens ® 4mt x 10mt Garden Frost Protection Fleece + 22 Heavy Duty Fixing Pegs","0.949","0.26","2022-09-27 10:47:04"
"00348","4m x 250m Garden Cold Frost Wind Fleece for Winter Plant Protection 17gsm","17.5","1.8","2022-09-27 10:47:04"
"00349","6.5m x 10m Wide Garden Cold Frost Wind Fleece for Winter Plant Protection","1.5615","0.39","2022-09-27 10:47:04"
"00350","4m x 10m Wide Garden Cold / Frost / Wind Fleece for Winter Plant Protection","36.125","3","2022-09-27 10:47:04"
"00351","Elixir Gardens ® 6.5mt x 5mt Garden Frost Protection Fleece","0.65625","0.26","2022-09-27 10:47:04"
"00352","Green Bird Netting | Fruit, Vegetable, Plant &amp; Pond Protection Net | 4m x 12m (Green)","0.715","0.26","2022-09-27 10:47:04"
"00353","Elixir Gardens ® 60cm 24&quot; flexible tree ties with buckle x 10","0.65","0.26","2022-09-27 10:47:04"
"00354","Elixir Gardens ® 45cm 18&quot; flexible tree ties with buckle x 25","1.225","0.26","2022-09-27 10:47:04"
"00355","Elixir Gardens ® 45cm 18&quot; flexible tree ties with buckle x 5","0.245","0.26","2022-09-27 10:47:04"
"00356","Elixir Gardens ® 60cm 24&quot; flexible tree ties with buckle x 5","0.325","0.26","2022-09-27 10:47:04"
"00357","Elixir Gardens Flowers of Sulphur | Sulphur Powder | 100g","0.11","0","2022-09-27 10:47:04"
"00358","Elixir Gardens Flowers of Sulphur | Sulphur Powder | 1200g","1.292","0.26","2022-09-27 10:47:04"
"00359","Elixir Gardens Flowers of Sulphur | Sulphur Powder | 2.5kg","2.69","0.26","2022-09-27 10:47:04"
"00360","Elixir Gardens Flowers of Sulphur | Sulphur Powder | 500g","0.5","0","2022-09-27 10:47:04"
"00361","3 x Hanging Flower Pouch Bags | Strawberry, Flower, Herb &amp; Tomato Planter","0.42","0","2022-09-27 10:47:04"
"00362","6 x Hanging Flower Pouch Bags | Strawberry, Flower, Herb &amp; Tomato Planter","0.105","0","2022-09-27 10:47:04"
"00363","Hanging Flower Bags / Flower Pouch - 12","0.21","0","2022-09-27 10:47:04"
"00364","100 x 18&quot; Flexible Rubber Tree Ties with Buckle","4.9","0.26","2022-09-27 10:47:04"
"00365","10 x 13&quot; Reusable Double Tree Flower Shrub Tie","0.11","0","2022-09-27 10:47:04"
"00366","10 x 18&quot; Flexible Rubber Tree Ties with Buckle","0.49","0.26","2022-09-27 10:47:04"
"00367","10 x 9” Reusable Tree Flower Shrub Tie","0.01245","0","2022-09-27 10:47:04"
"00368","Elixir Gardens ® 9&quot; Plant/Tomato/Tree/Shrub/Flower Tie x 25","0.06","0","2022-09-27 10:47:04"
"00369","Flexible Rubber Tree Ties with Buckle - 18 Inch, 50","2.45","0.26","2022-09-27 10:47:04"
"00370","50 x 9&quot; Reusable Tree Flower Shrub Tie","0.06225","0","2022-09-27 10:47:04"
"00371","Elixir Gardens Flowers of Sulphur | Sulphur Powder | 1kg","1.076","0.26","2022-09-27 10:47:04"
"00372","Elixir Gardens Flowers of Sulphur | Sulphur Powder | 200g","0.215","0","2022-09-27 10:47:04"
"00373","Elixir Gardens Flowers of Sulphur | Sulphur Powder | 250g","0.269","0","2022-09-27 10:47:04"
"00374","Elixir Gardens Flowers of Sulphur | Sulphur Powder | 5kg","5.38","0.4","2022-09-27 10:47:04"
"00375","10 Litre Liquid Growmore Bottle | 7-7-7 | Fruit, Flower &amp; Vegetable Fertiliser","12.6","0.26","2022-09-27 10:47:04"
"00376","100 x Black Full Size Seed / Propagator Trays with Holes | Durable and Reusable","6.4","0.26","2022-09-27 10:47:04"
"00377","10 x Full Size Gravel / Seed Trays | Durable Seed Propagator Trays with Holes","0.59","0.26","2022-09-27 10:47:04"
"00378","25 x Black Full Size Seed / Propagator Trays with Holes | Durable and Reusable","1.6","0.26","2022-09-27 10:47:04"
"00379","50 x Black Full Size Seed / Propagator Trays with Holes | Durable and Reusable","3.2","0.26","2022-09-27 10:47:04"
"00380","200 x Full Size Professional Gravel Water Seed Propagator Trays without Holes","12","0.26","2022-09-27 10:47:04"
"00381","Fungus Clear Concentrate 150ml","0.15","0.26","2022-09-27 10:47:04"
"00382","Elixir Gardens Calcium Carbonate powder Limestone | Garden, Poultry, Reptiles x 1kg","1","0.26","2022-09-27 10:47:04"
"00383","Elixir Gardens Garden Lime Soil Conditioner 3.5kg Bag | Treats 100sqm","3.5","0.3","2022-09-27 10:47:04"
"00384","Elixir Gardens Garden Lime Granular Soil Conditioner 25kg | Treats over 700sqm","25","1.31","2022-09-27 10:47:04"
"00385","Elixir GEL 2 ROOT HORMONE ROOTING GEL 1LT BULK BOTTLE","1.09","0.26","2022-09-27 10:47:04"
"00386","Elixir GEL 2 ROOT 6 PACK ROOTING GEL COMPLETE WITH A PROPAGATOR","1.2","0.26","2022-09-27 10:47:04"
"00387","GEL 2 ROOT  6 PACK ROOTING GEL REFILL PACK","0.855","0.26","2022-09-27 10:47:04"
"00388","Elixir GEL 4 PLUGS HORMONE ROOTING GEL FOR USE WITH PLUGS/ ROCKWOOL CUBES / CUTTINGS","0.3","0.26","2022-09-27 10:47:04"
"00389","2.5Kg YaraMila Complex | Sulphate Of Potash Based Plantfood/Fertiliser","2.5","0.3","2022-09-27 10:47:04"
"00390","Full Size Gravel Trays / Water Trays - 100","8","0.26","2022-09-27 10:47:04"
"00391","10 x Full Size Professional Gravel Water Seed Propagator Trays without Holes","0.8","0.26","2022-09-27 10:47:04"
"00392","Full Size Professional Gravel Water Seed Propagator Trays without Holes","2.1","0.26","2022-09-27 10:47:04"
"00393","50 x Full Size Professional Gravel Water Seed Propagator Trays without Holes","4","0.26","2022-09-27 10:47:04"
"00394","5 x Full Size Professional Gravel Water Seed Propagator Trays without Holes","0.4","0.26","2022-09-27 10:47:04"
"00395","4 x PLASTIC LARGE 117CM X 40CM  BLACK GRAVEL TRAYS / WATER TRAYS","2.7","1.21","2022-09-27 10:47:04"
"00396","Growing Success Concentrated Greenhouse Cleaner &amp; Disinfectant | 450ml x 2","1.026","0.26","2022-09-27 10:47:04"
"00397","1000 x 4&quot; Green Stick in Plastic Plant Labels","1.1","0","2022-09-27 10:47:04"
"00398","100 x 4&quot; Green Stick in Plastic Plant Labels","0.11","0","2022-09-27 10:47:04"
"00399","Elixir Loop Lock Plant Labels Tie on Tree Shrub Rose Professional Tags","1.7","0.26","2022-09-27 10:47:04"
"00400","Elixir Gardens ® 10mts x 12mts GREEN - BIRD/PROTECTION NETTING/LARGE BULK SIZE (Green)","2.4","0.26","2022-09-27 10:47:04"
"00401","Bird Netting 10mt x 15mts Garden / Vegetable Netting (Green)","4.5","0.26","2022-09-27 10:47:04"
"00402","Green Bird Netting | Fruit, Vegetable, Plant &amp; Pond Protection Net | 10m x 5m (Green)","0.95","0.26","2022-09-27 10:47:04"
"00403","Garden Bird Netting | 20m x 20m | Pond Garden Fruit Veg Bird Protection","12","0.26","2022-09-27 10:47:04"
"00404","Bird Netting 4mt x 100mts Garden / Vegetable Netting","7.2","1.6","2022-09-27 10:47:04"
"00405","4m x 6m Bird Fruit Cage Netting","0.45","0.26","2022-09-27 10:47:04"
"00406","Green Bird Netting | Fruit, Vegetable, Plant &amp; Pond Protection Net | 8m x 10m (Green)","1.5","0.26","2022-09-27 10:47:04"
"00407","8m x 15m Green Bird Vegetable Garden Netting","3.6","0.26","2022-09-27 10:47:04"
"00408","Green Bird Netting | Fruit, Vegetable, Plant &amp; Pond Protection Net | 8m x 5m (Green)","0.65","0.26","2022-09-27 10:47:04"
